ThesName;KeyName_de;KeyName_en;AbsolutePath
ÖFOS;602004 Allgemeine Sprachwissenschaft;602004 General linguistics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602005 Amerikanistik;602005 American studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602006 Angewandte Literaturwissenschaft;602006 Applied literature studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602007 Angewandte Sprachwissenschaft;602007 Applied linguistics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602008 Anglistik;602008 English studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602009 Arabistik;602009 Arabic studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602010 Byzantinistik;602010 Byzantine studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602011 Computerlinguistik;602011 Computational linguistics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602012 Finno-Ugristik;602012 Finno-Ugrian studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602013 GebÖrdensprachforschung;602013 Sign language research;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602014 Germanistik;602014 German studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602015 GrÖzistik;602015 Greek studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602016 Hermeneutik;602016 Hermeneutics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602017 Indogermanistik;602017 Indo-European studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602018 Indologie;602018 Indology;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602019 Iranistik;602019 Iranian studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602020 Japanologie;602020 Japanese studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602021 Jiddistik;602021 Yiddish studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602022 Judaistik;602022 Jewish studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602023 Keltologie;602023 Celtic studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602024 Klassische Philologie;602024 Classical philology;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602025 Klinische Linguistik;602025 Clinical linguistics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602026 Kognitive Linguistik;602026 Cognitive linguistics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602027 Koptologie;602027 Coptic studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602028 Koreanistik;602028 Korean studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602029 Latinistik;602029 Latin studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602030 Lexikographie;602030 Lexicography;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602031 Literaturgeschichte;602031 History of literature;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602032 Mundartforschung;602032 Dialectology;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602033 Namenforschung;602033 Onomastics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602034 Nederlandistik;602034 Dutch studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602035 NeogrÖzistik;602035 Modern Greek studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602036 Neurolinguistik;602036 Neurolinguistics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602037 Orientalistik;602037 Oriental studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602038 Phonetik;602038 Phonetics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602039 Phonologie;602039 Phonology;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602040 Psycholinguistik;602040 Psycholinguistics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602041 Rhetorik;602041 Rhetoric;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602042 Romanistik;602042 Romance studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602043 Semiotik;602043 Semiotics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602044 Semitistik;602044 Semitic studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602045 Sinologie;602045 Sinology;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602046 Skandinavistik;602046 Scandinavian studies ;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602047 Slawistik;602047 Slavonic studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602048 Soziolinguistik;602048 Sociolinguistics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602049 Terminologielehre;602049 Terminology science;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602050 Tibetologie;602050 Tibetan studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602051 Translationswissenschaft;602051 Translation studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602052 Turkologie;602052 Turkish studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602053 Vergleichende Literaturwissenschaft;602053 Comparative literature studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602054 Vergleichende Sprachwissenschaft;602054 Comparative linguistics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602055 Patholinguistik;602055 Patholinguistics;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;603 Philosophie, Ethik, Religion;603 Philosophie, Ethik, Religion;6 - GEISTESWISSENSCHAFTEN
ÖFOS;6031 Philosophie, Ethik;6031 Philosophie, Ethik;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion
ÖFOS;603101 Östhetik;603101 Aesthetics;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603102 Erkenntnistheorie;603102 Epistemology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603103 Ethik;603103 Ethics;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603104 Geschichte der Philosophie;603104 History of philosophy;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603105 Geschichtsphilosophie;603105 Philosophy of history;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603106 Hermeneutik;603106 Hermeneutics;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603107 Ideologiekritik;603107 Critique of ideology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603108 Kulturphilosophie;603108 Cultural philosophy;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603109 Logik;603109 Logic;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603110 Metaphysik;603110 Metaphysics;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603111 Naturphilosophie;603111 Natural philosophy;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603112 PhÖnomenologie;603112 Phenomenology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603113 Philosophie;603113 Philosophy;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603114 Philosophie des Geistes;603114 Philosophy of mind;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603115 Philosophische Anthropologie;603115 Philosophical anthropology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603116 Politische Philosophie;603116 Political philosophy;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603117 Rechtsphilosophie;603117 Philosophy of law;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603118 Religionsphilosophie;603118 Philosophy of religion;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603119 Sozialphilosophie;603119 Social philosophy;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603120 Sprachphilosophie;603120 Philosophy of language;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603121 Staatsphilosophie;603121 Political philosophy;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603122 Technikphilosophie;603122 Philosophy of technology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603123 Wissenschaftsgeschichte;603123 History of science;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603124 Wissenschaftstheorie;603124 Theory of science;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;603125 Metaethik;603125 Metaethics;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6031 Philosophie, Ethik
ÖFOS;6032 Theologie;6032 Theologie;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion
ÖFOS;603201 Alttestamentliche Bibelwissenschaft;603201 Old Testament studies;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603202 Christliche ArchÖologie;603202 Christian archaeology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603203 Christliche Philosophie;603203 Christian philosophy;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603204 Christliche Soziallehre;603204 Christian social doctrine;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603205 Dogmatische Theologie;603205 Dogmatic theology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603206 Fundamentaltheologie;603206 Fundamental theology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603207 Homiletik;603207 Homiletics;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603208 Interkulturelle Theologie;603208 Intercultural theology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603209 Kanonisches Recht;603209 Canon law;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603210 Katechetik;603210 Catechetics;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603211 Kirchengeschichte;603211 Church history;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603212 Liturgiewissenschaft;603212 Liturgical studies;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603213 Moraltheologie;603213 Moral theology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603214 Neutestamentliche Bibelwissenschaft;603214 New Testament studies;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603215 Ökumenische Theologie;603215 Ecumenical theology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603216 Pastoralpsychologie;603216 Pastoral psychology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603217 Pastoraltheologie;603217 Pastoral theology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603218 Patrologie;603218 Patrology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603219 Praktische Theologie;603219 Practical theology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603220 Seelsorge;603220 Pastoral care;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603221 Spirituelle Theologie;603221 Spiritual theology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603222 Systematische Theologie;603222 Systematic theology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;603223 Theologische Anthropologie;603223 Theological anthropology;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6032 Theologie
ÖFOS;6039 Sonstige Religion, Religionswissenschaften;6039 Sonstige Religion, Religionswissenschaften;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion
ÖFOS;603901 Atheismus;603901 Atheism;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6039 Sonstige Religion, Religionswissenschaften
ÖFOS;603902 Buddhismus;603902 Buddhism;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6039 Sonstige Religion, Religionswissenschaften
ÖFOS;603903 Exegese;603903 Exegesis;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6039 Sonstige Religion, Religionswissenschaften
ÖFOS;603904 Hinduismus;603904 Hinduism ;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6039 Sonstige Religion, Religionswissenschaften
ÖFOS;603905 Islam;603905 Islam;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6039 Sonstige Religion, Religionswissenschaften
ÖFOS;603906 JÖdische Religion;603906 Jewish religion;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6039 Sonstige Religion, Religionswissenschaften
ÖFOS;603907 Kirchenrecht;603907 Church law;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6039 Sonstige Religion, Religionswissenschaften
ÖFOS;603908 Religionsgeschichte;603908 History of religion;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6039 Sonstige Religion, Religionswissenschaften
ÖFOS;603909 Religionswissenschaft;603909 Religious studies;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6039 Sonstige Religion, Religionswissenschaften
ÖFOS;603910 Religionspsychologie;603910 Psychology of religion;6 - GEISTESWISSENSCHAFTEN/603 Philosophie, Ethik, Religion/6039 Sonstige Religion, Religionswissenschaften
ÖFOS;604 Kunstwissenschaften;604 Kunstwissenschaften;6 - GEISTESWISSENSCHAFTEN
ÖFOS;6040 Kunstwissenschaften;6040 Kunstwissenschaften;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften
ÖFOS;604001 Angewandte Kunst;604001 Applied arts;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604002 Architektonische Gestaltung;604002 Architectural design;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604003 AuffÖhrungspraxis;604003 Performance practice;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604004 Bildende Kunst;604004 Fine arts;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604005 BÖhnengestaltung;604005 Stage design;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604006 Darstellende Kunst;604006 Performing arts;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604007 Denkmalpflege;604007 Historic preservation;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604008 Design;604008 Design;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604009 Ethnomusikologie;604009 Ethnomusicology;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604010 Filmgestaltung;604010 Film design;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604011 Filmwissenschaft;604011 Film studies;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604012 Fotografie;604012 Photography;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604013 Gartenkunst;604013 Garden art;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604014 Gesang;604014 Singing;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604015 Industrial Design;604015 Industrial design;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604016 Jazzforschung;604016 Jazz studies;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604017 Kirchenmusik;604017 Church music;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604018 Konservierung und Restaurierung;604018 Conservation, restoration;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604019 Kunstgeschichte;604019 Art history;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604020 Kunsttheorie;604020 Art theory;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604021 Medienkunst;604021 Media arts;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604022 Musikgeschichte;604022 Music history;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
ÖFOS;604023 Musiktheorie;604023 Music theory;6 - GEISTESWISSENSCHAFTEN/604 Kunstwissenschaften/6040 Kunstwissenschaften
